,Conflict_ID,Statecode_A,Statecode_B,Year,Start_Year,End_Year,Outcome,Fatality_Level,Hostility,Role_A,Role_B,Severity,Severity_A,Severity_B
1422,257,GRC,TUR,1917,1917,1918,0,0,5,4,2,100,100,100
1423,257,GRC,TUR,1918,1917,1918,2,6,5,4,2,100,100,100
1424,257,TUR,GRC,1917,1917,1918,0,0,5,2,4,100,100,100
1425,257,TUR,GRC,1918,1917,1918,1,6,5,2,4,100,100,100
1426,257,ITA,TUR,1916,1916,1918,0,0,5,4,2,100,100,100
1427,257,ITA,TUR,1917,1916,1918,0,0,5,4,2,100,100,100
1428,257,ITA,TUR,1918,1916,1918,1,6,5,4,2,100,100,100
1429,257,TUR,ITA,1916,1916,1918,0,0,5,2,4,100,100,100
1430,257,TUR,ITA,1917,1916,1918,0,0,5,2,4,100,100,100
1431,257,TUR,ITA,1918,1916,1918,2,6,5,2,4,100,100,100
1432,257,POR,GMY,1916,1916,1918,0,0,4,4,2,99,81,99
1433,257,POR,GMY,1917,1916,1918,0,0,5,4,2,100,100,100
1434,257,POR,GMY,1918,1916,1918,1,6,5,4,2,100,100,100
1435,257,GMY,POR,1916,1916,1918,0,0,4,2,4,99,99,81
1436,257,GMY,POR,1917,1916,1918,0,0,5,2,4,100,100,100
1437,257,GMY,POR,1918,1916,1918,2,6,5,2,4,100,100,100
1438,257,GMY,ITA,1916,1916,1918,0,0,5,2,4,100,100,100
1439,257,GMY,ITA,1917,1916,1918,0,0,5,2,4,100,100,100
1440,257,GMY,ITA,1918,1916,1918,2,6,5,2,4,100,100,100
1441,257,ITA,GMY,1916,1916,1918,0,0,5,4,2,100,100,100
1442,257,ITA,GMY,1917,1916,1918,0,0,5,4,2,100,100,100
1443,257,ITA,GMY,1918,1916,1918,1,6,5,4,2,100,100,100
1444,257,GRC,BUL,1917,1917,1918,0,0,5,4,2,100,100,100
1445,257,GRC,BUL,1918,1917,1918,1,6,5,4,2,100,100,100
1446,257,BUL,GRC,1917,1917,1918,0,0,5,2,4,100,100,100
1447,257,BUL,GRC,1918,1917,1918,2,6,5,2,4,100,100,100
1448,257,BUL,ROM,1915,1915,1917,0,0,4,2,4,75,75,75
1449,257,BUL,ROM,1916,1915,1917,0,0,5,2,4,100,100,100
1450,257,BUL,ROM,1917,1915,1917,2,6,5,2,4,100,100,100
1451,257,ROM,BUL,1915,1915,1917,0,0,4,4,2,75,75,75
1452,257,ROM,BUL,1916,1915,1917,0,0,5,4,2,100,100,100
1453,257,ROM,BUL,1917,1915,1917,1,6,5,4,2,100,100,100
1454,257,USA,AUH,1915,1915,1915,5,0,4,4,1,65,100,65
1455,257,AUH,USA,1915,1915,1915,5,0,4,1,4,65,65,81
1456,257,USA,AUH,1917,1917,1917,5,0,2,4,1,30,100,30
1457,257,AUH,USA,1917,1917,1917,5,0,2,1,4,30,30,100
1458,257,USA,AUH,1917,1917,1917,5,0,4,4,1,99,99,100
1459,257,AUH,USA,1917,1917,1917,5,0,4,1,4,99,100,99
1460,257,AUH,ROM,1914,1914,1914,5,0,2,1,4,29,29,100
1461,257,ROM,AUH,1914,1914,1914,5,0,2,4,1,29,100,29
1462,257,AUH,ITA,1914,1914,1914,5,0,3,1,4,49,49,100
1463,257,ITA,AUH,1914,1914,1914,5,0,3,4,1,49,100,49
1464,257,ITA,BUL,1915,1915,1915,5,0,4,4,2,99,99,100
1465,257,BUL,ITA,1915,1915,1915,5,0,4,2,4,99,100,99
1466,257,BUL,RUS,1915,1915,1915,5,0,4,2,4,99,100,99
1467,257,RUS,BUL,1915,1915,1915,5,0,4,4,2,99,99,100
1468,257,ITA,TUR,1914,1914,1915,0,0,4,4,2,75,75,75
1469,257,ITA,TUR,1915,1914,1915,5,0,4,4,2,99,99,100
1470,257,TUR,ITA,1914,1914,1915,0,0,4,2,4,75,75,75
1471,257,TUR,ITA,1915,1914,1915,5,0,4,2,4,99,75,99
1472,257,GMY,YUG,1914,1914,1914,5,0,4,2,3,99,82,99
1473,257,YUG,GMY,1914,1914,1914,5,0,4,3,2,99,99,82
1474,257,YUG,TUR,1914,1914,1914,5,0,4,3,2,99,99,65
1475,257,TUR,YUG,1914,1914,1914,5,0,4,2,3,99,65,99
1476,257,BEL,AUH,1914,1914,1914,5,6,4,4,1,99,75,99
1477,257,AUH,BEL,1914,1914,1914,5,6,4,1,4,99,99,75
1478,257,AUH,JPN,1914,1914,1915,0,0,4,1,4,99,75,99
1479,257,AUH,JPN,1915,1914,1915,8,4,4,1,4,99,75,99
1480,257,JPN,AUH,1914,1914,1915,0,0,4,4,1,99,99,75
1481,257,JPN,AUH,1915,1914,1915,8,4,4,4,1,99,99,75
1482,257,POR,AUH,1916,1916,1916,8,0,4,4,1,99,81,99
1483,257,AUH,POR,1916,1916,1916,8,0,4,1,4,99,99,81
1484,257,GMY,JPN,1914,1914,1915,0,0,4,2,4,99,75,99
1485,257,GMY,JPN,1915,1914,1915,2,5,4,2,4,99,75,99
1486,257,JPN,GMY,1914,1914,1915,0,0,4,4,2,99,99,75
1487,257,JPN,GMY,1915,1914,1915,1,5,4,4,2,99,99,75
1488,257,BUL,ROM,1914,1914,1914,3,0,4,3,1,75,75,75
1489,257,ROM,BUL,1914,1914,1914,4,0,4,1,3,75,75,75
1490,258,ITA,NEW,1940,1940,1943,0,0,5,4,2,100,100,100
1491,258,ITA,NEW,1941,1940,1943,0,0,5,4,2,100,100,100
1492,258,ITA,NEW,1942,1940,1943,0,0,5,4,2,100,100,100
1493,258,ITA,NEW,1943,1940,1943,2,6,5,4,2,100,100,100
1494,258,NEW,ITA,1940,1940,1943,0,0,5,2,4,100,100,100
1495,258,NEW,ITA,1941,1940,1943,0,0,5,2,4,100,100,100
1496,258,NEW,ITA,1942,1940,1943,0,0,5,2,4,100,100,100
1497,258,NEW,ITA,1943,1940,1943,1,6,5,2,4,100,100,100
1498,258,ITA,AUL,1940,1940,1943,0,0,5,4,2,100,100,100
1499,258,ITA,AUL,1941,1940,1943,0,0,5,4,2,100,100,100
1500,258,ITA,AUL,1942,1940,1943,0,0,5,4,2,100,100,100
1501,258,ITA,AUL,1943,1940,1943,2,6,5,4,2,100,100,100
1502,258,AUL,ITA,1940,1940,1943,0,0,5,2,4,100,100,100
1503,258,AUL,ITA,1941,1940,1943,0,0,5,2,4,100,100,100
1504,258,AUL,ITA,1942,1940,1943,0,0,5,2,4,100,100,100
1505,258,AUL,ITA,1943,1940,1943,1,6,5,2,4,100,100,100
1506,258,HUN,YUG,1941,1941,1941,1,6,5,4,2,100,100,100
1507,258,YUG,HUN,1941,1941,1941,2,6,5,2,4,100,100,100
1508,258,FRN,ITA,1940,1940,1940,2,6,5,2,4,100,100,100
1509,258,ITA,FRN,1940,1940,1940,1,6,5,4,2,100,100,100
1510,258,SPN,RUS,1941,1941,1944,0,0,5,4,2,100,100,100
1511,258,SPN,RUS,1942,1941,1944,0,0,5,4,2,100,100,100
1512,258,SPN,RUS,1943,1941,1944,0,0,5,4,2,100,100,100
1513,258,SPN,RUS,1944,1941,1944,2,6,5,4,2,100,100,100
1514,258,RUS,SPN,1941,1941,1944,0,0,5,2,4,100,100,100
1515,258,RUS,SPN,1942,1941,1944,0,0,5,2,4,100,100,100
1516,258,RUS,SPN,1943,1941,1944,0,0,5,2,4,100,100,100
1517,258,RUS,SPN,1944,1941,1944,1,6,5,2,4,100,100,100
1518,258,CAN,ITA,1943,1943,1943,1,6,5,2,4,100,100,100
1519,258,ITA,CAN,1943,1943,1943,2,6,5,4,2,100,100,100
1520,258,ITA,SAF,1940,1940,1943,0,0,5,4,2,100,100,100
1521,258,ITA,SAF,1941,1940,1943,0,0,5,4,2,100,100,100
1522,258,ITA,SAF,1942,1940,1943,0,0,5,4,2,100,100,100
1523,258,ITA,SAF,1943,1940,1943,2,6,5,4,2,100,100,100
1524,258,SAF,ITA,1940,1940,1943,0,0,5,2,4,100,100,100
1525,258,SAF,ITA,1941,1940,1943,0,0,5,2,4,100,100,100
1526,258,SAF,ITA,1942,1940,1943,0,0,5,2,4,100,100,100
1527,258,SAF,ITA,1943,1940,1943,1,6,5,2,4,100,100,100
1528,258,RUS,JPN,1945,1945,1945,1,6,5,2,3,100,100,100
1529,258,JPN,RUS,1945,1945,1945,2,6,5,3,2,100,100,100
1530,258,MON,JPN,1945,1945,1945,1,6,5,2,4,100,100,100
1531,258,JPN,MON,1945,1945,1945,2,6,5,4,2,100,100,100
1532,258,BRA,GMY,1944,1944,1945,0,0,5,2,3,100,100,100
1533,258,BRA,GMY,1945,1944,1945,1,6,5,2,3,100,100,100
1534,258,GMY,BRA,1944,1944,1945,0,0,5,3,2,100,100,100
1535,258,GMY,BRA,1945,1944,1945,2,6,5,3,2,100,100,100
1536,258,RUS,FIN,1941,1941,1944,0,0,5,2,4,100,100,100
1537,258,RUS,FIN,1942,1941,1944,0,0,5,2,4,100,100,100
1538,258,RUS,FIN,1943,1941,1944,0,0,5,2,4,100,100,100
1539,258,RUS,FIN,1944,1941,1944,1,6,5,2,4,100,100,100
1540,258,FIN,RUS,1941,1941,1944,0,0,5,4,2,100,100,100
1541,258,FIN,RUS,1942,1941,1944,0,0,5,4,2,100,100,100
1542,258,FIN,RUS,1943,1941,1944,0,0,5,4,2,100,100,100
1543,258,FIN,RUS,1944,1941,1944,2,6,5,4,2,100,100,100
1544,258,USA,JPN,1941,1941,1945,0,0,5,2,4,100,100,100
1545,258,USA,JPN,1942,1941,1945,0,0,5,2,4,100,100,100
1546,258,USA,JPN,1943,1941,1945,0,0,5,2,4,100,100,100
1547,258,USA,JPN,1944,1941,1945,0,0,5,2,4,100,100,100
1548,258,USA,JPN,1945,1941,1945,1,6,5,2,4,100,100,100
1549,258,JPN,USA,1941,1941,1945,0,0,5,4,2,100,100,100
1550,258,JPN,USA,1942,1941,1945,0,0,5,4,2,100,100,100
1551,258,JPN,USA,1943,1941,1945,0,0,5,4,2,100,100,100
1552,258,JPN,USA,1944,1941,1945,0,0,5,4,2,100,100,100
1553,258,JPN,USA,1945,1941,1945,2,6,5,4,2,100,100,100
1554,258,CAN,JPN,1941,1941,1945,0,0,5,2,4,100,100,100
1555,258,CAN,JPN,1942,1941,1945,0,0,5,2,4,100,100,100
1556,258,CAN,JPN,1943,1941,1945,0,0,5,2,4,100,100,100
1557,258,CAN,JPN,1944,1941,1945,0,0,5,2,4,100,100,100
1558,258,CAN,JPN,1945,1941,1945,1,6,5,2,4,100,100,100
1559,258,JPN,CAN,1941,1941,1945,0,0,5,4,2,100,100,100
1560,258,JPN,CAN,1942,1941,1945,0,0,5,4,2,100,100,100
1561,258,JPN,CAN,1943,1941,1945,0,0,5,4,2,100,100,100
1562,258,JPN,CAN,1944,1941,1945,0,0,5,4,2,100,100,100
1563,258,JPN,CAN,1945,1941,1945,2,6,5,4,2,100,100,100
1564,258,GMY,RUS,1941,1941,1945,0,0,5,3,2,100,100,100
1565,258,GMY,RUS,1942,1941,1945,0,0,5,3,2,100,100,100
1566,258,GMY,RUS,1943,1941,1945,0,0,5,3,2,100,100,100
1567,258,GMY,RUS,1944,1941,1945,0,0,5,3,2,100,100,100
1568,258,GMY,RUS,1945,1941,1945,2,6,5,3,2,100,100,100
1569,258,RUS,GMY,1941,1941,1945,0,0,5,2,3,100,100,100
1570,258,RUS,GMY,1942,1941,1945,0,0,5,2,3,100,100,100
1571,258,RUS,GMY,1943,1941,1945,0,0,5,2,3,100,100,100
1572,258,RUS,GMY,1944,1941,1945,0,0,5,2,3,100,100,100
1573,258,RUS,GMY,1945,1941,1945,1,6,5,2,3,100,100,100
1574,258,SAF,JPN,1941,1941,1945,0,0,5,2,4,100,100,100
1575,258,SAF,JPN,1942,1941,1945,0,0,5,2,4,100,100,100
1576,258,SAF,JPN,1943,1941,1945,0,0,5,2,4,100,100,100
1577,258,SAF,JPN,1944,1941,1945,0,0,5,2,4,100,100,100
1578,258,SAF,JPN,1945,1941,1945,1,6,5,2,4,100,100,100
1579,258,JPN,SAF,1941,1941,1945,0,0,5,4,2,100,100,100
1580,258,JPN,SAF,1942,1941,1945,0,0,5,4,2,100,100,100
1581,258,JPN,SAF,1943,1941,1945,0,0,5,4,2,100,100,100
1582,258,JPN,SAF,1944,1941,1945,0,0,5,4,2,100,100,100
1583,258,JPN,SAF,1945,1941,1945,2,6,5,4,2,100,100,100
1584,258,USA,GMY,1941,1941,1945,0,0,4,2,3,99,99,99
1585,258,USA,GMY,1942,1941,1945,0,0,4,2,3,75,75,75
1586,258,USA,GMY,1943,1941,1945,0,0,5,2,3,100,100,100
1587,258,USA,GMY,1944,1941,1945,0,0,5,2,3,100,100,100
1588,258,USA,GMY,1945,1941,1945,1,6,5,2,3,100,100,100
1589,258,GMY,USA,1941,1941,1945,0,0,4,3,2,99,99,99
1590,258,GMY,USA,1942,1941,1945,0,0,4,3,2,75,75,75
1591,258,GMY,USA,1943,1941,1945,0,0,5,3,2,100,100,100
1592,258,GMY,USA,1944,1941,1945,0,0,5,3,2,100,100,100
1593,258,GMY,USA,1945,1941,1945,2,6,5,3,2,100,100,100
1594,258,USA,ITA,1941,1941,1943,0,0,4,2,4,99,99,99
1595,258,USA,ITA,1942,1941,1943,0,0,4,2,4,65,65,81
1596,258,USA,ITA,1943,1941,1943,1,6,5,2,4,100,100,100
1597,258,ITA,USA,1941,1941,1943,0,0,4,4,2,99,99,99
1598,258,ITA,USA,1942,1941,1943,0,0,4,4,2,65,81,65
1599,258,ITA,USA,1943,1941,1943,2,6,5,4,2,100,100,100
1600,258,UKG,JPN,1941,1941,1945,0,0,5,2,4,100,100,100
1601,258,UKG,JPN,1942,1941,1945,0,0,5,2,4,100,100,100
1602,258,UKG,JPN,1943,1941,1945,0,0,5,2,4,100,100,100
1603,258,UKG,JPN,1944,1941,1945,0,0,5,2,4,100,100,100
1604,258,UKG,JPN,1945,1941,1945,1,6,5,2,4,100,100,100
1605,258,JPN,UKG,1941,1941,1945,0,0,5,4,2,100,100,100
1606,258,JPN,UKG,1942,1941,1945,0,0,5,4,2,100,100,100
1607,258,JPN,UKG,1943,1941,1945,0,0,5,4,2,100,100,100
1608,258,JPN,UKG,1944,1941,1945,0,0,5,4,2,100,100,100
1609,258,JPN,UKG,1945,1941,1945,2,6,5,4,2,100,100,100
1610,258,GMY,POL,1939,1939,1939,1,6,5,3,1,100,100,100
1611,258,POL,GMY,1939,1939,1939,2,6,5,1,3,100,100,100
1612,258,BEL,GMY,1940,1940,1940,2,6,5,2,3,100,100,100
1613,258,GMY,BEL,1940,1940,1940,1,6,5,3,2,100,100,100
1614,258,BRA,JPN,1945,1945,1945,5,0,4,2,4,99,99,99
1615,258,JPN,BRA,1945,1945,1945,5,0,4,4,2,99,65,99
1616,258,UKG,ITA,1940,1940,1943,0,0,5,2,4,100,100,100
1617,258,UKG,ITA,1941,1940,1943,0,0,5,2,4,100,100,100
1618,258,UKG,ITA,1942,1940,1943,0,0,5,2,4,100,100,100
1619,258,UKG,ITA,1943,1940,1943,1,6,5,2,4,100,100,100
1620,258,ITA,UKG,1940,1940,1943,0,0,5,4,2,100,100,100
1621,258,ITA,UKG,1941,1940,1943,0,0,5,4,2,100,100,100
1622,258,ITA,UKG,1942,1940,1943,0,0,5,4,2,100,100,100
1623,258,ITA,UKG,1943,1940,1943,2,6,5,4,2,100,100,100
1624,258,JPN,NEW,1941,1941,1945,0,0,4,4,2,99,75,99
1625,258,JPN,NEW,1942,1941,1945,0,0,5,4,2,100,100,100
1626,258,JPN,NEW,1943,1941,1945,0,0,5,4,2,100,100,100
1627,258,JPN,NEW,1944,1941,1945,0,0,5,4,2,100,100,100
1628,258,JPN,NEW,1945,1941,1945,2,6,5,4,2,100,100,100
1629,258,NEW,JPN,1941,1941,1945,0,0,4,2,4,99,99,75
1630,258,NEW,JPN,1942,1941,1945,0,0,5,2,4,100,100,100
1631,258,NEW,JPN,1943,1941,1945,0,0,5,2,4,100,100,100
1632,258,NEW,JPN,1944,1941,1945,0,0,5,2,4,100,100,100
1633,258,NEW,JPN,1945,1941,1945,1,6,5,2,4,100,100,100
1634,258,GMY,GRC,1941,1941,1941,1,6,5,3,2,100,100,100
1635,258,GRC,GMY,1941,1941,1941,2,6,5,2,3,100,100,100
1636,258,JPN,AUS,1941,1941,1945,0,0,4,4,2,99,75,99
1637,258,JPN,AUS,1942,1941,1945,0,0,5,4,2,100,100,100
1638,258,JPN,AUS,1943,1941,1945,0,0,5,4,2,100,100,100
1639,258,JPN,AUS,1944,1941,1945,0,0,5,4,2,100,100,100
1640,258,JPN,AUS,1945,1941,1945,2,6,5,4,2,100,100,100
1641,258,AUS,JPN,1941,1941,1945,0,0,4,2,4,99,99,75
1642,258,AUS,JPN,1942,1941,1945,0,0,5,2,4,100,100,100
1643,258,AUS,JPN,1943,1941,1945,0,0,5,2,4,100,100,100
1644,258,AUS,JPN,1944,1941,1945,0,0,5,2,4,100,100,100
1645,258,AUS,JPN,1945,1941,1945,1,6,5,2,4,100,100,100
1646,258,GMY,SAF,1939,1939,1945,0,0,4,3,2,99,100,99
1647,258,GMY,SAF,1940,1939,1945,0,0,3,3,2,82,100,82
1648,258,GMY,SAF,1941,1939,1945,0,0,5,3,2,100,100,100
1649,258,GMY,SAF,1942,1939,1945,0,0,5,3,2,100,100,100
1650,258,GMY,SAF,1943,1939,1945,0,0,5,3,2,100,100,100
1651,258,GMY,SAF,1944,1939,1945,0,0,5,3,2,100,100,100
1652,258,GMY,SAF,1945,1939,1945,2,6,5,3,2,100,100,100
1653,258,SAF,GMY,1939,1939,1945,0,0,4,2,3,99,99,100
1654,258,SAF,GMY,1940,1939,1945,0,0,3,2,3,82,82,100
1655,258,SAF,GMY,1941,1939,1945,0,0,5,2,3,100,100,100
1656,258,SAF,GMY,1942,1939,1945,0,0,5,2,3,100,100,100
1657,258,SAF,GMY,1943,1939,1945,0,0,5,2,3,100,100,100
1658,258,SAF,GMY,1944,1939,1945,0,0,5,2,3,100,100,100
1659,258,SAF,GMY,1945,1939,1945,1,6,5,2,3,100,100,100
1660,258,UKG,GMY,1939,1939,1945,0,0,4,2,3,75,75,75
1661,258,UKG,GMY,1940,1939,1945,0,0,5,2,3,100,100,100
1662,258,UKG,GMY,1941,1939,1945,0,0,5,2,3,100,100,100
1663,258,UKG,GMY,1942,1939,1945,0,0,5,2,3,100,100,100
1664,258,UKG,GMY,1943,1939,1945,0,0,5,2,3,100,100,100
1665,258,UKG,GMY,1944,1939,1945,0,0,5,2,3,100,100,100
1666,258,UKG,GMY,1945,1939,1945,1,6,5,2,3,100,100,100
1667,258,GMY,UKG,1939,1939,1945,0,0,4,3,2,75,75,75
1668,258,GMY,UKG,1940,1939,1945,0,0,5,3,2,100,100,100
1669,258,GMY,UKG,1941,1939,1945,0,0,5,3,2,100,100,100
1670,258,GMY,UKG,1942,1939,1945,0,0,5,3,2,100,100,100
1671,258,GMY,UKG,1943,1939,1945,0,0,5,3,2,100,100,100
1672,258,GMY,UKG,1944,1939,1945,0,0,5,3,2,100,100,100
1673,258,GMY,UKG,1945,1939,1945,2,6,5,3,2,100,100,100
1674,258,ROM,RUS,1941,1941,1944,0,0,5,4,2,100,100,100
1675,258,ROM,RUS,1942,1941,1944,0,0,5,4,2,100,100,100
1676,258,ROM,RUS,1943,1941,1944,0,0,5,4,2,100,100,100
1677,258,ROM,RUS,1944,1941,1944,2,6,5,4,2,100,100,100
1678,258,RUS,ROM,1941,1941,1944,0,0,5,2,4,100,100,100
1679,258,RUS,ROM,1942,1941,1944,0,0,5,2,4,100,100,100
1680,258,RUS,ROM,1943,1941,1944,0,0,5,2,4,100,100,100
1681,258,RUS,ROM,1944,1941,1944,1,6,5,2,4,100,100,100
1682,258,HUN,RUS,1941,1941,1945,0,0,5,4,2,100,100,100
1683,258,HUN,RUS,1942,1941,1945,0,0,5,4,2,100,100,100
1684,258,HUN,RUS,1943,1941,1945,0,0,5,4,2,100,100,100
1685,258,HUN,RUS,1944,1941,1945,0,0,5,4,2,100,100,100
1686,258,HUN,RUS,1945,1941,1945,2,6,5,4,2,100,100,100
1687,258,RUS,HUN,1941,1941,1945,0,0,5,2,4,100,100,100
1688,258,RUS,HUN,1942,1941,1945,0,0,5,2,4,100,100,100
1689,258,RUS,HUN,1943,1941,1945,0,0,5,2,4,100,100,100
1690,258,RUS,HUN,1944,1941,1945,0,0,5,2,4,100,100,100
1691,258,RUS,HUN,1945,1941,1945,1,6,5,2,4,100,100,100
1692,258,GMY,NOR,1940,1940,1940,1,6,5,3,2,100,100,100
1693,258,NOR,GMY,1940,1940,1940,2,6,5,2,3,100,100,100
1694,258,FRN,GMY,1939,1939,1940,0,0,4,2,3,99,99,75
1695,258,FRN,GMY,1940,1939,1940,2,6,5,2,3,100,100,100
1696,258,GMY,FRN,1939,1939,1940,0,0,4,3,2,99,75,99
1697,258,GMY,FRN,1940,1939,1940,1,6,5,3,2,100,100,100
1698,258,NTH,GMY,1940,1940,1940,2,6,5,2,3,100,100,100
1699,258,GMY,NTH,1940,1940,1940,1,6,5,3,2,100,100,100
1700,258,GMY,NEW,1939,1939,1945,0,0,4,3,2,99,75,99
1701,258,GMY,NEW,1940,1939,1945,0,0,4,3,2,75,75,75
1702,258,GMY,NEW,1941,1939,1945,0,0,5,3,2,100,100,100
1703,258,GMY,NEW,1942,1939,1945,0,0,5,3,2,100,100,100
1704,258,GMY,NEW,1943,1939,1945,0,0,5,3,2,100,100,100
1705,258,GMY,NEW,1944,1939,1945,0,0,5,3,2,100,100,100
1706,258,GMY,NEW,1945,1939,1945,2,6,5,3,2,100,100,100
1707,258,NEW,GMY,1939,1939,1945,0,0,4,2,3,99,99,75
1708,258,NEW,GMY,1940,1939,1945,0,0,4,2,3,75,75,75
1709,258,NEW,GMY,1941,1939,1945,0,0,5,2,3,100,100,100
1710,258,NEW,GMY,1942,1939,1945,0,0,5,2,3,100,100,100
1711,258,NEW,GMY,1943,1939,1945,0,0,5,2,3,100,100,100
1712,258,NEW,GMY,1944,1939,1945,0,0,5,2,3,100,100,100
1713,258,NEW,GMY,1945,1939,1945,1,6,5,2,3,100,100,100
1714,258,GMY,AUL,1939,1939,1945,0,0,4,3,2,99,75,99
1715,258,GMY,AUL,1940,1939,1945,0,0,4,3,2,75,75,75
1716,258,GMY,AUL,1941,1939,1945,0,0,5,3,2,100,100,100
1717,258,GMY,AUL,1942,1939,1945,0,0,5,3,2,100,100,100
1718,258,GMY,AUL,1943,1939,1945,0,0,5,3,2,100,100,100
1719,258,GMY,AUL,1944,1939,1945,0,0,5,3,2,100,100,100
1720,258,GMY,AUL,1945,1939,1945,2,6,5,3,2,100,100,100
1721,258,AUL,GMY,1939,1939,1945,0,0,4,2,3,99,99,75
1722,258,AUL,GMY,1940,1939,1945,0,0,4,2,3,75,75,75
1723,258,AUL,GMY,1941,1939,1945,0,0,5,2,3,100,100,100
1724,258,AUL,GMY,1942,1939,1945,0,0,5,2,3,100,100,100
1725,258,AUL,GMY,1943,1939,1945,0,0,5,2,3,100,100,100
1726,258,AUL,GMY,1944,1939,1945,0,0,5,2,3,100,100,100
1727,258,AUL,GMY,1945,1939,1945,1,6,5,2,3,100,100,100
1728,258,ITA,GRC,1940,1940,1941,0,0,5,4,2,100,100,100
1729,258,ITA,GRC,1941,1940,1941,1,6,5,4,2,100,100,100
1730,258,GRC,ITA,1940,1940,1941,0,0,5,2,4,100,100,100
1731,258,GRC,ITA,1941,1940,1941,2,6,5,2,4,100,100,100
1732,258,ITA,YUG,1941,1941,1941,1,6,5,4,2,100,100,100
1733,258,YUG,ITA,1941,1941,1941,2,6,5,2,4,100,100,100
1734,258,GMY,YUG,1941,1941,1941,1,6,5,3,2,100,100,100
1735,258,YUG,GMY,1941,1941,1941,2,6,5,2,3,100,100,100
1736,258,MEX,JPN,1945,1945,1945,1,0,4,2,4,65,65,100
1737,258,JPN,MEX,1945,1945,1945,2,0,4,4,2,65,100,65
1738,258,BRA,ITA,1942,1942,1942,5,0,4,2,4,99,99,100
1739,258,ITA,BRA,1942,1942,1942,5,0,4,4,2,99,100,99
1740,258,BRA,GMY,1942,1942,1942,5,0,4,2,3,99,99,65
1741,258,GMY,BRA,1942,1942,1942,5,0,4,3,2,99,65,99
1742,258,JPN,NEW,1940,1940,1941,0,0,3,4,2,49,75,49
1743,258,JPN,NEW,1941,1940,1941,5,0,3,4,2,49,100,49
1744,258,NEW,JPN,1940,1940,1941,0,0,3,2,4,49,49,100
1745,258,NEW,JPN,1941,1940,1941,5,0,3,2,4,49,49,100
1746,258,HUN,NEW,1941,1941,1941,5,0,4,4,2,99,100,99
1747,258,NEW,HUN,1941,1941,1941,5,0,4,2,4,99,99,100
1748,258,FIN,NEW,1941,1941,1941,5,0,4,4,2,99,100,99
1749,258,NEW,FIN,1941,1941,1941,5,0,4,2,4,99,99,100
1750,258,BUL,NEW,1941,1941,1941,5,0,4,4,2,99,100,99
1751,258,NEW,BUL,1941,1941,1941,5,0,4,2,4,99,99,100
1752,258,BUL,AUL,1942,1942,1942,5,0,4,4,2,99,100,99
1753,258,AUL,BUL,1942,1942,1942,5,0,4,2,4,99,99,100
1754,258,FIN,AUL,1941,1941,1941,5,0,4,4,2,99,100,99
1755,258,AUL,FIN,1941,1941,1941,5,0,4,2,4,99,99,100
1756,258,HUN,AUL,1941,1941,1941,5,0,4,4,2,99,65,99
1757,258,AUL,HUN,1941,1941,1941,5,0,4,2,4,99,99,65
1758,258,UKG,BUL,1943,1943,1944,0,0,4,2,4,65,65,75
1759,258,UKG,BUL,1944,1943,1944,5,0,4,2,4,65,65,75
1760,258,BUL,UKG,1943,1943,1944,0,0,4,4,2,65,75,65
1761,258,BUL,UKG,1944,1943,1944,5,0,4,4,2,65,75,65
1762,258,GMY,DEN,1940,1940,1940,2,2,4,3,2,65,65,75
1763,258,DEN,GMY,1940,1940,1940,1,2,4,2,3,65,75,65
1764,258,USA,ROM,1943,1943,1943,5,4,4,2,4,65,65,75
1765,258,ROM,USA,1943,1943,1943,5,4,4,4,2,65,75,65
1766,258,USA,ROM,1944,1944,1944,5,0,4,2,4,65,65,75
1767,258,ROM,USA,1944,1944,1944,5,0,4,4,2,65,75,65
1768,258,UKG,ROM,1944,1944,1944,5,0,4,2,4,65,65,99
1769,258,ROM,UKG,1944,1944,1944,5,0,4,4,2,65,99,65
1770,258,CAN,ITA,1940,1940,1940,5,0,4,2,4,99,99,99
1771,258,ITA,CAN,1940,1940,1940,5,0,4,4,2,99,99,99
1772,258,CAN,FIN,1942,1942,1942,5,0,4,2,4,99,99,99
1773,258,FIN,CAN,1942,1942,1942,5,0,4,4,2,99,99,99
1774,258,CAN,ROM,1941,1941,1941,5,0,4,2,4,99,99,99
1775,258,ROM,CAN,1941,1941,1941,5,0,4,4,2,99,99,99
1776,258,CAN,HUN,1941,1941,1941,5,0,4,2,4,99,99,99
1777,258,HUN,CAN,1941,1941,1941,5,0,4,4,2,99,99,99
1778,258,BUL,SAF,1941,1941,1941,5,0,4,4,2,99,65,99
1779,258,SAF,BUL,1941,1941,1941,5,0,4,2,4,99,99,75
1780,258,USA,HUN,1941,1941,1942,0,0,4,2,4,99,99,99
1781,258,USA,HUN,1942,1941,1942,5,0,4,2,4,99,99,99
1782,258,HUN,USA,1941,1941,1942,0,0,4,4,2,99,99,99
1783,258,HUN,USA,1942,1941,1942,5,0,4,4,2,99,99,99
1784,258,USA,BUL,1941,1941,1942,0,0,4,2,4,99,99,99
1785,258,USA,BUL,1942,1941,1942,5,0,4,2,4,99,99,99
1786,258,BUL,USA,1941,1941,1942,0,0,4,4,2,99,99,99
1787,258,BUL,USA,1942,1941,1942,5,0,4,4,2,99,99,99
1788,258,USA,ROM,1941,1941,1942,0,0,4,2,4,99,99,99
